Date,Open,High,Low,Close,Adj Close,Volume
2019-11-20,302.440002,303.170013,298.010010,300.570007,298.611633,1979500
2019-11-21,300.690002,301.869995,299.519989,300.269989,298.313568,1302500
2019-11-22,301.940002,301.940002,297.230011,299.309998,297.359833,1277300
2019-11-25,300.290009,300.630005,297.549988,299.049988,297.101532,1613000
2019-11-26,299.260010,301.350006,298.820007,301.239990,299.277252,3359100
2019-11-27,301.820007,302.790009,300.570007,300.760010,298.800415,1906500
2019-11-29,300.820007,300.890015,299.660004,299.809998,297.856598,981600
2019-12-02,299.750000,300.200012,294.269989,297.390015,295.452393,2705500
2019-12-03,295.130005,296.190002,292.700012,295.670013,293.743561,1921400
2019-12-04,296.040009,297.160004,295.149994,296.519989,294.588013,1742000
2019-12-05,297.130005,297.130005,292.500000,293.100006,291.190308,1941100
2019-12-06,294.980011,295.989990,294.260010,294.950012,293.028290,1462000
2019-12-09,295.000000,297.190002,294.549988,295.160004,293.236877,1960000
2019-12-10,296.029999,296.690002,294.549988,295.779999,293.852875,1565900
2019-12-11,296.000000,296.350006,293.049988,295.299988,293.375977,1749800
2019-12-12,295.269989,297.760010,294.119995,297.339996,295.402679,2742700
2019-12-13,294.640015,295.000000,289.100006,291.869995,289.968323,5195600
2019-12-16,293.029999,294.459991,292.850006,293.500000,291.587738,2410000
2019-12-17,293.500000,296.299988,292.750000,295.549988,293.624329,2474100
2019-12-18,295.989990,296.359985,291.820007,291.869995,289.968323,3309800
2019-12-19,292.059998,293.809998,291.500000,293.709991,291.796326,2333600
2019-12-20,293.850006,295.019989,292.779999,294.829987,292.909027,4866500
2019-12-23,294.910004,295.309998,293.029999,293.309998,291.398956,1309800
2019-12-24,293.910004,294.450012,293.359985,294.230011,292.312927,543600
2019-12-26,294.489990,295.730011,293.899994,295.730011,293.803192,1101800
2019-12-27,296.220001,296.299988,293.179993,294.109985,292.193726,1439100
2019-12-30,294.200012,295.609985,293.660004,295.140015,293.217041,1238900
2019-12-31,295.000000,295.450012,292.179993,293.920013,292.004974,1550700
2020-01-02,294.059998,294.579987,291.000000,291.489990,289.590790,2103600
2020-01-03,290.049988,292.899994,289.329987,291.730011,289.829254,1926000
2020-01-06,290.549988,292.070007,288.619995,291.809998,289.908691,2655100
2020-01-07,291.320007,291.690002,289.279999,291.350006,289.451691,1963400
2020-01-08,290.989990,295.480011,290.500000,294.690002,292.769958,2492800
2020-01-09,298.549988,301.959991,297.709991,299.420013,297.469147,3261200
2020-01-10,300.000000,300.269989,296.660004,297.239990,295.303314,2024200
2020-01-13,296.920013,300.649994,296.799988,299.869995,297.916199,1778600
2020-01-14,299.250000,301.000000,298.579987,299.750000,297.796997,1459900
2020-01-15,298.350006,301.040009,298.040009,300.820007,298.860016,1604000
2020-01-16,301.390015,304.059998,300.980011,303.029999,301.055634,1758600
2020-01-17,303.399994,305.299988,303.029999,304.679993,302.694855,2506500
2020-01-21,306.200012,313.339996,305.760010,313.260010,311.218964,3585900
2020-01-22,313.399994,313.559998,310.209991,311.890015,309.857910,2218900
2020-01-23,312.019989,313.399994,310.730011,312.880005,310.841431,1535900
2020-01-24,314.019989,314.279999,309.100006,310.510010,308.486877,1986100
2020-01-27,306.149994,311.769989,305.649994,309.450012,307.433777,2265100
2020-01-28,310.510010,311.709991,309.100006,310.850006,308.824677,1571700
2020-01-29,310.859985,311.970001,309.390015,309.579987,307.562927,1713700
2020-01-30,308.839996,309.640015,306.670013,309.470001,307.453674,1232600
2020-01-31,308.549988,309.179993,304.559998,305.519989,303.529388,1837000
2020-02-03,307.000000,308.579987,301.670013,302.000000,300.032318,2817500
2020-02-04,304.570007,305.910004,302.760010,304.899994,302.913422,1982300
2020-02-05,307.000000,309.589996,305.399994,308.950012,306.937042,1731800
2020-02-06,309.350006,311.839996,307.850006,310.609985,309.236816,1917900
2020-02-07,310.000000,313.809998,309.119995,313.630005,312.243469,1903500
2020-02-10,313.760010,316.940002,312.600006,313.790009,312.402771,2336300
2020-02-11,314.029999,314.429993,310.470001,310.679993,309.306519,2047500
2020-02-12,310.769989,315.480011,310.769989,315.119995,313.726898,1384600
2020-02-13,314.850006,318.790009,313.540009,318.200012,316.793304,1438000
2020-02-14,318.869995,319.809998,316.950012,318.309998,316.902771,1113400
2020-02-18,319.000000,323.480011,318.609985,322.049988,320.626251,1547100
2020-02-19,322.079987,324.529999,321.730011,323.019989,321.591949,1413600
2020-02-20,322.320007,325.070007,321.010010,324.079987,322.647247,1427500
2020-02-21,322.559998,325.260010,321.029999,321.950012,320.526703,2239000
2020-02-24,315.500000,320.000000,313.260010,313.619995,312.233521,2300400
2020-02-25,315.000000,316.570007,304.399994,304.869995,303.522186,2881800
2020-02-26,307.549988,311.299988,304.679993,305.690002,304.338593,2236000
2020-02-27,301.980011,305.000000,293.000000,293.130005,291.834106,3625300
2020-02-28,285.250000,287.329987,271.279999,281.140015,279.897125,7096600
2020-03-02,294.440002,309.510010,291.380005,309.140015,307.773346,7563800
2020-03-03,309.140015,314.170013,301.029999,302.730011,301.391693,5129200
2020-03-04,308.290009,320.970001,305.019989,320.739990,319.322021,4219300
2020-03-05,315.769989,324.510010,313.200012,315.760010,314.364075,6407700
2020-03-06,312.140015,317.489990,302.750000,311.339996,309.963593,6185500
2020-03-09,295.850006,310.329987,293.000000,301.980011,300.645020,5203100
2020-03-10,307.970001,309.730011,294.420013,309.399994,308.032166,4245500
2020-03-11,300.859985,307.790009,294.190002,297.429993,296.115112,3622700
2020-03-12,280.440002,295.630005,276.339996,279.850006,278.612823,7307600
2020-03-13,288.829987,303.250000,278.269989,302.269989,300.933685,6100100
2020-03-16,281.829987,299.529999,279.510010,283.179993,281.928101,5465500
2020-03-17,289.000000,307.190002,286.299988,306.989990,305.632813,7170600
2020-03-18,298.000000,318.000000,296.000000,307.500000,306.140594,6701800
2020-03-19,310.410004,313.850006,302.630005,305.220001,303.870667,5429500
2020-03-20,307.920013,308.010010,287.019989,290.420013,289.136108,6581200
2020-03-23,292.010010,295.670013,278.420013,285.529999,284.267731,5646400
2020-03-24,294.589996,297.350006,282.829987,284.940002,283.680328,7124200
2020-03-25,284.209991,290.720001,279.209991,280.859985,279.618347,5639600
2020-03-26,281.339996,293.730011,280.859985,292.299988,291.007782,5463100
2020-03-27,287.130005,293.489990,283.329987,284.329987,283.072998,4250400
2020-03-30,287.489990,291.679993,285.839996,291.119995,289.833008,4396000
2020-03-31,287.420013,291.519989,284.000000,285.130005,283.869476,5618600
2020-04-01,282.359985,288.799988,280.899994,286.779999,285.512177,3745800
2020-04-02,284.380005,292.779999,282.820007,291.480011,290.191406,3500600
2020-04-03,289.160004,292.339996,285.799988,288.649994,287.373901,2650100
2020-04-06,293.000000,305.489990,289.570007,305.119995,303.771088,5272500
2020-04-07,306.500000,310.000000,303.220001,303.630005,302.287720,4036500
2020-04-08,305.109985,307.420013,302.279999,305.970001,304.617340,3964400
2020-04-09,299.450012,304.350006,297.579987,300.010010,298.683685,6492700
2020-04-13,298.579987,303.950012,297.660004,299.619995,298.295410,3120400
2020-04-14,302.750000,314.750000,301.250000,314.140015,312.751251,4288300
2020-04-15,311.640015,313.750000,306.820007,310.269989,308.898346,2937300
2020-04-16,314.730011,322.630005,312.040009,321.559998,320.138428,3940000
2020-04-17,321.309998,322.130005,314.019989,317.920013,316.514526,3688000
2020-04-20,317.950012,318.380005,311.529999,312.079987,310.700317,3156300
2020-04-21,311.140015,311.890015,299.350006,301.329987,299.997833,3833000
2020-04-22,304.000000,311.130005,302.040009,309.420013,308.052094,2971200
2020-04-23,307.029999,309.640015,304.790009,305.399994,304.049866,2625200
2020-04-24,307.329987,310.829987,305.510010,310.549988,309.177094,2020600
2020-04-27,313.049988,313.290009,307.589996,308.779999,307.414917,2287300
2020-04-28,310.829987,311.269989,304.279999,304.950012,303.601868,2425900
2020-04-29,304.950012,308.679993,301.119995,307.089996,305.732391,3667700
2020-04-30,306.149994,307.899994,302.570007,303.000000,302.349670,3792500
2020-05-01,301.779999,304.820007,300.179993,301.920013,301.272003,2525400
2020-05-04,303.000000,305.529999,300.070007,304.489990,303.836456,2477500
2020-05-05,305.059998,309.799988,303.440002,307.920013,307.259125,2460900
2020-05-06,309.920013,311.040009,306.540009,308.890015,308.227051,2406700
2020-05-07,309.339996,309.869995,304.529999,305.000000,304.345367,2601800
2020-05-08,305.899994,307.179993,303.700012,305.940002,305.283356,2339300
2020-05-11,305.640015,311.829987,305.000000,310.329987,309.663910,1865900
2020-05-12,310.839996,311.549988,304.790009,304.839996,304.185730,2264900
2020-05-13,304.839996,306.399994,300.119995,302.140015,301.491516,2954900
2020-05-14,301.010010,302.880005,294.540009,299.739990,299.096649,3718900
2020-05-15,299.070007,299.829987,295.859985,299.209991,298.567810,4577200
2020-05-18,301.720001,303.190002,299.920013,302.760010,302.110199,3989600
2020-05-19,304.619995,309.019989,303.149994,304.630005,303.976166,3523000
2020-05-20,306.769989,307.920013,303.200012,304.910004,304.255585,2827000
2020-05-21,304.790009,305.040009,301.250000,301.970001,301.321869,2492100
2020-05-22,302.010010,303.940002,300.829987,302.429993,301.780884,2366400
2020-05-26,306.010010,306.899994,303.529999,304.799988,304.145782,3234600
2020-05-27,304.559998,306.309998,299.470001,306.010010,305.353210,2980200
2020-05-28,307.250000,311.000000,306.899994,309.559998,308.895599,4301900
2020-05-29,304.200012,308.880005,302.350006,308.470001,307.807922,4986800
2020-06-01,307.899994,309.739990,306.459991,308.290009,307.628326,2293700
2020-06-02,307.950012,309.019989,304.720001,307.089996,306.430878,2528900
2020-06-03,307.500000,308.200012,305.920013,306.640015,305.981873,2165900
2020-06-04,310.850006,315.350006,309.089996,310.750000,310.083038,4553900
2020-06-05,313.130005,313.630005,307.290009,312.040009,311.370270,4375600
2020-06-08,310.660004,311.290009,306.459991,307.190002,306.530670,3764500
2020-06-09,307.500000,308.600006,305.170013,305.549988,304.894196,3155800
2020-06-10,306.480011,308.630005,305.649994,307.329987,306.670349,2713700
2020-06-11,306.989990,309.200012,300.640015,300.829987,300.184326,3443000
2020-06-12,302.670013,305.149994,296.250000,298.700012,298.058899,4019100
2020-06-15,297.049988,298.070007,293.839996,297.179993,296.542145,3266800
2020-06-16,301.350006,302.739990,299.220001,301.359985,300.713165,2633800
2020-06-17,301.019989,302.000000,298.899994,299.609985,298.966919,2182400
2020-06-18,300.000000,300.809998,297.790009,299.570007,298.927032,1881800
2020-06-19,300.179993,301.899994,298.640015,299.899994,299.256317,3438000
2020-06-22,299.700012,301.480011,298.250000,300.450012,299.805145,2094400
2020-06-23,301.730011,304.899994,300.730011,301.290009,300.643341,2409600
2020-06-24,300.769989,301.279999,296.600006,298.019989,297.380341,2398100
2020-06-25,297.059998,301.149994,295.399994,300.529999,299.884979,2274300
2020-06-26,300.410004,302.119995,295.950012,296.559998,295.923492,2866000
2020-06-29,297.440002,301.630005,296.829987,301.589996,300.942688,1841700
2020-06-30,301.010010,304.619995,300.140015,303.209991,302.559204,2391700
2020-07-01,302.500000,305.579987,300.750000,304.750000,304.095917,1906100
2020-07-02,306.000000,308.920013,304.600006,305.739990,305.083771,2540500
2020-07-06,307.529999,311.559998,307.239990,311.489990,310.821442,2332400
2020-07-07,310.019989,318.049988,309.720001,316.230011,315.551300,3346600
2020-07-08,317.140015,318.049988,314.010010,316.320007,315.641083,2364500
2020-07-09,320.000000,328.980011,319.679993,325.540009,324.841309,5313600
2020-07-10,326.000000,327.399994,323.109985,326.230011,325.529816,2484100
2020-07-13,326.299988,329.109985,321.500000,322.920013,322.226929,2583200
2020-07-14,321.320007,328.660004,320.450012,328.000000,327.296021,1844800
2020-07-15,328.100006,329.320007,325.619995,326.700012,325.998810,1770700
2020-07-16,326.619995,327.899994,324.059998,326.269989,325.569702,1402000
2020-07-17,327.299988,327.799988,324.579987,324.790009,324.092896,1768100
2020-07-20,324.890015,327.440002,322.660004,326.510010,325.809235,1863300
2020-07-21,327.000000,331.489990,326.500000,327.739990,327.036560,1874200
2020-07-22,329.649994,329.660004,325.010010,328.299988,327.595367,1312600
2020-07-23,328.100006,330.380005,325.329987,326.109985,325.410065,1561700
2020-07-24,326.220001,328.750000,324.670013,325.779999,325.080780,1423400
2020-07-27,325.679993,329.000000,325.179993,327.600006,326.896881,2083300
2020-07-28,327.970001,330.000000,325.820007,327.570007,326.866943,1374000
2020-07-29,327.019989,328.040009,325.390015,326.140015,325.440033,1341300
2020-07-30,322.690002,326.450012,322.000000,324.820007,324.820007,1390300
2020-07-31,324.820007,326.309998,322.549988,325.529999,325.529999,2150800
2020-08-03,325.549988,329.890015,324.299988,329.320007,329.320007,2480200
2020-08-04,329.559998,339.820007,328.920013,339.790009,339.790009,3933300
2020-08-05,341.859985,342.730011,337.589996,339.970001,339.970001,2927500
2020-08-06,342.410004,345.119995,341.609985,343.309998,343.309998,2104300
2020-08-07,343.140015,344.730011,339.630005,340.910004,340.910004,1758400
2020-08-10,340.709991,341.070007,338.579987,340.000000,340.000000,1503800
2020-08-11,340.850006,340.850006,331.799988,332.429993,332.429993,2065600
2020-08-12,333.750000,338.899994,333.170013,336.760010,336.760010,1853900
2020-08-13,336.989990,339.459991,335.130005,335.700012,335.700012,1536500
2020-08-14,336.529999,338.760010,335.600006,336.279999,336.279999,1522900
2020-08-17,337.649994,340.369995,337.359985,339.959991,339.959991,1504700
2020-08-18,341.000000,342.799988,336.809998,340.750000,340.750000,1489400
2020-08-19,341.119995,341.940002,339.950012,340.899994,340.899994,1730100
2020-08-20,340.140015,341.660004,338.739990,340.869995,340.869995,1717500
2020-08-21,340.070007,345.839996,339.329987,344.609985,344.609985,2372600
2020-08-24,345.109985,346.109985,342.109985,344.130005,344.130005,1461500
2020-08-25,344.140015,344.910004,341.459991,344.709991,344.709991,1176200
2020-08-26,343.010010,344.829987,341.690002,344.269989,344.269989,1757000
2020-08-27,345.609985,347.739990,342.549988,346.359985,346.359985,2220700
2020-08-28,347.470001,349.059998,345.500000,348.369995,348.369995,1487300
2020-08-31,346.850006,348.750000,344.290009,347.660004,347.660004,1586900
